houseguid,mun_obr,lat,lon,exploitation_start_year,total_ppl,total_flats_count,vacant_flats_count,vacant_flats_share
2490cc8d-e128-471d-8b71-293d7335ad51,район Бибирево,55.8933915,37.626575300880795,1979.0,279,127,4.0,0.031496062992125984
2498a312-27ce-4016-8e54-fe935493f83d,Алексеевский район,55.8161667,37.6555659879981,1967.0,167,84,2.0,0.023809523809523808
249feca2-9cae-403c-8419-95aaf5eab8b3,район Лианозово,55.89313175,37.5742479,1998.0,112,48,10.0,0.20833333333333334
24a33a09-a19f-46bb-8692-ac80b5b924e8,район Лефортово,55.7640378,37.70219318967851,1986.0,111,69,15.0,0.21739130434782608
24acb7f8-feed-4fd5-b3bf-ae2c5a4db34e,Басманный район,55.7577802,37.65245206267747,1914.0,76,33,5.0,0.15151515151515152
24ad9ed8-1ea8-4054-93d2-494f657bb6b6,район Богородское,55.80644995,37.7101167,1992.0,524,310,122.0,0.3935483870967742
24c67357-484b-43eb-8376-94813eb5eb8e,Даниловский район,55.717646099999996,37.63340062136258,1974.0,212,110,26.0,0.23636363636363636
24caf0b8-87fb-4117-acda-5c5529d1a611,район Соколиная Гора,55.7805779,37.72856051667905,1973.0,379,167,14.0,0.08383233532934131
24cebe8e-ed76-4d0c-b3bb-14df19b27540,Пресненский район,55.7618566,37.5663075,1980.0,405,200,24.0,0.12
24d0f3bd-e5b3-42c4-a316-5c8fda490487,район Северное Измайлово,55.8070855,37.80784427573529,1965.0,135,96,29.0,0.3020833333333333
24d9ab42-91da-4cde-8ea1-ce486c054b29,район Щукино,55.8015591,37.47032802225252,1951.0,178,79,6.0,0.0759493670886076
24dbec3f-0cb9-4d8c-8233-18a3da40f463,район Ростокино,55.829202800000004,37.6647589,1964.0,193,84,1.0,0.011904761904761904
24dc45a7-401d-44fa-afd5-887596395371,район Хамовники,55.72635715,37.585169814318135,1960.0,214,139,38.0,0.2733812949640288
24ddb40d-53fe-4d26-9b6f-5f34ee628501,Обручевский район,55.664305150000004,37.51756238625198,2008.0,369,143,13.0,0.09090909090909091
24df7aea-114a-4e7c-8c1a-8e0b1c22e2d3,район Очаково-Матвеевское,55.508215,37.2200714,1974.0,527,294,59.0,0.20068027210884354
24e19148-f737-4788-8585-cf4fe0c0244b,район Восточное Измайлово,55.795627,37.7971279,1969.0,274,165,1.0,0.006060606060606061
2507a2e7-1d1f-40cd-8fb2-aed83c2576b1,район Соколиная Гора,55.77762695,37.712963295326084,1946.0,46,21,1.0,0.047619047619047616
25325ee6-34db-4853-826c-30e8161b7439,район Солнцево,55.6542053,37.4063247,2011.0,1622,720,87.0,0.12083333333333333
253f19d5-c13b-4630-998f-5733e5e727a7,район Соколиная Гора,55.77952965,37.74170073906784,1960.0,116,60,3.0,0.05
25450cc5-5c6f-465f-9848-1ff4014ee1c0,район Сокольники,55.79124385,37.67226215178907,1977.0,262,123,16.0,0.13008130081300814
254f11a0-6ce3-44ce-8aaa-405bff25c36d,район Хамовники,55.7212604,37.5856854,1943.0,159,67,14.0,0.208955223880597
257906a3-3f63-4c10-8646-95311a427112,район Западное Дегунино,55.87082875,37.5296267825587,1967.0,164,84,2.0,0.023809523809523808
258079ff-2763-47b9-bc2b-991a5fffcbf4,Мещанский район,55.7777503,37.640067192520064,1917.0,239,102,15.0,0.14705882352941177
259092f3-e4f3-43c4-826d-27bea857fcca,Басманный район,55.766512000000006,37.64074327914403,1949.0,103,52,5.0,0.09615384615384616
25961fed-a2d9-47cd-a485-3075050cdbcb,район Южное Бутово,55.548165499999996,37.53190545510242,2001.0,287,143,17.0,0.11888111888111888
25a2a522-1dd8-45ca-870d-1ce9ffe4fd0d,район Беговой,55.7993824,37.536052,1937.0,132,72,9.0,0.125
25ae54d3-ee4a-4a83-936b-a83ecedd9726,поселение Московский,55.8584185,37.6560008,2010.0,182,96,37.0,0.3854166666666667
25b40ae0-e6a0-4cc2-9a95-81c4df29a7ee,район Сокольники,55.7864699,37.68153220408337,1965.0,154,84,9.0,0.10714285714285714
25b74339-cc76-4b79-899d-e2c186b6a3f4,Таганский район,55.7506621,37.647846729129185,1860.0,128,48,2.0,0.041666666666666664
25d4b58b-5932-4203-ba63-3b0efd01fc41,Хорошёвский район,55.7824176,37.51203782765602,1955.0,224,100,17.0,0.17
25d6d189-33f3-4932-a763-ad0718a1d327,район Измайлово,55.79114715,37.81591172718638,1970.0,183,98,4.0,0.04081632653061224
25ea1ac8-634e-4ff9-ae70-7c10651932d1,район Беговой,55.777591400000006,37.55799688374472,1976.0,181,103,12.0,0.11650485436893204
25eb1fb8-836f-4126-979f-968067a914c9,Головинский район,55.8423735,37.493000946788996,1968.0,104,80,33.0,0.4125
25ec18ec-f571-4026-bbb3-6fd9d07a10cf,Гагаринский район,55.6961146,37.563102761098605,1962.0,206,98,6.0,0.061224489795918366
25f82d94-3ed1-4c10-b4aa-0c0e3f8664bb,район Черёмушки,55.6660683,37.56076898463154,1987.0,526,196,5.0,0.025510204081632654
25fc5ddc-bf59-49bb-a844-7ee96840b7e0,Пресненский район,55.7631411,37.58968116051943,0.0,30,16,6.0,0.375
2609e132-5e67-455b-aa70-7b14cf39e309,Головинский район,55.86311105,37.5149816,1970.0,320,177,11.0,0.062146892655367235
260ab459-774e-4b4b-a9bb-12b30787ee26,район Новогиреево,55.75499235,37.81210849896679,1996.0,208,110,11.0,0.1
2613c703-3344-461a-8059-28fb9355c065,Басманный район,55.76945739999999,37.674614547335125,1966.0,140,84,18.0,0.21428571428571427
26160e31-a408-4c21-ba6a-1a17a8b76991,район Левобережный,55.8561651,37.47633630573853,1967.0,190,103,16.0,0.1553398058252427
2629b76a-0411-40f4-b37b-96a0cb289e32,Таганский район,55.747372,37.65714145,1959.0,48,26,9.0,0.34615384615384615
2639e5e1-6a61-4232-9b1c-ef3cdff77933,район Некрасовка,55.70093335,37.91453528815978,2011.0,805,376,12.0,0.031914893617021274
264e4148-cd48-4a8b-9ab7-f8ae54d6b718,поселение Сосенское,55.5672061,37.48021575,2013.0,308,248,89.0,0.3588709677419355
2650a3d9-8a1b-4268-81a0-3f779ab8cb55,Даниловский район,55.7269967,37.65224172446105,1979.0,101,52,13.0,0.25
2661d515-58f8-417b-8928-1bc9b86af586,район Бирюлёво Восточное,55.60090325,37.656985582450005,1972.0,187,97,26.0,0.26804123711340205
266686f3-79ce-4d7f-b032-80e4872ad2e6,район Лефортово,55.76043825,37.6928092128863,1959.0,81,64,15.0,0.234375
266e08da-ebd4-4740-a9df-69db3328a60a,район Измайлово,55.795817400000004,37.77007849186832,1973.0,146,96,6.0,0.0625
2678a2e7-454f-46b4-8514-aabb07ab5ea1,район Нагатинский Затон,55.689454999999995,37.68684730323341,2007.0,386,189,28.0,0.14814814814814814
267c04ec-ee6b-4ddd-a162-863cfaaffbf1,Басманный район,55.771286,37.67779477760027,1966.0,142,85,22.0,0.25882352941176473
268006c9-1209-4754-ba70-93a4f0798d33,район Сокол,55.80777955000001,37.49658569906181,1957.0,617,254,26.0,0.10236220472440945
26856193-0bc7-4f4c-b966-6c5b21bd710c,Донской район,55.71820215,37.60828830776762,1967.0,112,64,15.0,0.234375
268d086c-6dd3-4e9d-8ebe-1adb419139c2,район Арбат,55.75493215,37.593654598596515,1912.0,78,52,22.0,0.4230769230769231
268dc38a-ea6a-45f4-a7b1-e6b3cefd2699,район Сокол,55.803853000000004,37.4980964906986,1973.0,153,110,49.0,0.44545454545454544
26a49b95-8269-48e6-a373-64ea336bc451,район Филёвский Парк,55.7340254,37.4898377,1960.0,109,64,12.0,0.1875
26b1db87-33a4-4366-a581-e14328975846,район Марьино,55.65592485,37.764377746453945,1998.0,392,168,11.0,0.06547619047619048
26c343cf-1476-4311-bfb2-a03cf767f84e,район Черёмушки,55.656554099999994,37.56844875114942,1965.0,155,84,8.0,0.09523809523809523
26c47058-d57a-4cad-bb9d-94f410d27fce,Пресненский район,55.76576385,37.570817403448274,1956.0,33,17,4.0,0.23529411764705882
26c772e3-2969-41d8-b17f-3a7833db9022,район Ховрино,55.859732449999996,37.49985715342617,2003.0,230,116,9.0,0.07758620689655173
26d02ec3-705f-44f3-b3a0-10ca9c938ee0,район Филёвский Парк,55.7420604,37.48264790623376,1959.0,146,79,4.0,0.05063291139240506
26d7e574-6025-42c5-81fe-23643e205c5b,район Раменки,55.700755099999995,37.50636405808931,1998.0,244,106,19.0,0.1792452830188679
26e0f4f0-f8f2-499a-a17a-462d78a6f35f,Хорошёвский район,55.77475195,37.542206777888026,1979.0,389,191,34.0,0.17801047120418848
26e3d7b5-c6f2-45f3-8b95-9e110afee5d6,район Измайлово,55.79138165,37.77686756001732,1962.0,151,71,3.0,0.04225352112676056
26faece1-a3f1-42ba-9387-83dd60ed6dbd,район Вешняки,55.7217212,37.82220343427007,1972.0,313,178,34.0,0.19101123595505617
270638a1-e1d1-4ef3-b494-2971c8c67ef7,Академический район,55.6810593,37.574443313105796,1998.0,635,315,72.0,0.22857142857142856
2706c1bd-7dda-449d-b153-4cc06cbfcd2d,район Зюзино,55.65044625,37.590188299999994,1974.0,114,72,18.0,0.25
2725415b-4426-4003-abd9-8412d30beac0,Лосиноостровский район,55.867633600000005,37.68105885000001,1960.0,86,40,4.0,0.1
272607a0-68b0-4fba-9acf-b0b1ba0fd5e2,район Ростокино,55.8384502,37.645468123321315,1993.0,541,259,39.0,0.15057915057915058
2737d0b2-aa9d-451f-907f-55d7e05e0619,район Черёмушки,55.65273285,37.562062600000004,1965.0,148,84,13.0,0.15476190476190477
274507ed-b69e-4497-af68-337400cbda03,Академический район,55.681609449999996,37.57979265995989,1998.0,561,270,26.0,0.0962962962962963
27551f85-a773-4241-8286-c666d9aa9893,район Некрасовка,55.6986325,37.92379646569118,2014.0,365,182,31.0,0.17032967032967034
2758e6b1-e333-4bea-b238-2d8c0103917e,Басманный район,55.7617096,37.64724870627018,1917.0,23,14,7.0,0.5
275a59c6-6445-4c81-986d-11163ad37907,район Тропарёво-Никулино,55.6654894,37.4988745,1969.0,321,145,11.0,0.07586206896551724
276a6ae5-e595-45a2-895c-125de7c7aa5d,район Раменки,55.7291745,37.52557890623856,1968.0,136,80,14.0,0.175
276af449-16d4-4cce-a27c-3ab459805785,район Арбат,55.74659895,37.58646561713279,1912.0,72,38,12.0,0.3157894736842105
278a43b5-d5c9-4a2b-9223-65e5fe4c5bd6,район Измайлово,55.79562215,37.77482306516126,1961.0,93,60,20.0,0.3333333333333333
27910220-a118-4430-8e40-7325b4f62f95,Мещанский район,55.78751615,37.63303597137897,1912.0,15,6,1.0,0.16666666666666666
2798dfdd-9ad5-4ff4-9fbc-f3a54f1836d1,район Северный,55.9122617,37.5479369,2007.0,295,147,21.0,0.14285714285714285
27ac49bc-d071-4b96-aae4-23ee28bd71f9,район Левобережный,55.8625691,37.47933312810788,1963.0,129,72,6.0,0.08333333333333333
27b145d0-b3ea-4c0c-b921-a574a3e644fe,Пресненский район,55.76015355,37.553872525727485,1928.0,178,66,3.0,0.045454545454545456
27c5b22a-186c-418d-8e57-28c27f45b368,Даниловский район,55.7212709,37.65959076624154,1962.0,126,72,1.0,0.013888888888888888
27d3f906-225b-4c3b-84de-9d66fb9ac225,район Бирюлёво Восточное,55.5758437,37.67393101795555,2011.0,629,321,18.0,0.056074766355140186
27e1fca9-824d-41c7-a41e-c05dc1ce3aed,район Черёмушки,55.673581999999996,37.56754826293697,2002.0,268,135,40.0,0.2962962962962963
27eb2bb2-70c8-41ac-81e9-8cf0b73837f9,район Тропарёво-Никулино,55.66539965,37.45357293737574,1993.0,494,253,23.0,0.09090909090909091
27ee1d83-f969-4b6c-bf58-cda5f0c7c866,район Свиблово,55.8488328,37.64707694058862,1967.0,161,84,5.0,0.05952380952380952
27f21d35-d9b4-4635-87c6-c4219bff5411,район Чертаново Южное,55.59117005,37.608708156987035,2006.0,190,104,27.0,0.25961538461538464
27f50e17-b3da-4815-9164-f03f1e9ed9e4,район Замоскворечье,55.74053035,37.64219126647866,2016.0,145,132,80.0,0.6060606060606061
27fe8fcb-38dc-4b0e-85cb-e82f750cf490,район Ховрино,55.85723285,37.503615202408184,1967.0,308,143,6.0,0.04195804195804196
280ede79-95af-4cd1-b2de-32f456815263,район Северное Измайлово,55.80663135,37.80554682583204,1966.0,127,96,26.0,0.2708333333333333
2820b6ab-0d7e-4c47-b86f-a46c375ca742,Алексеевский район,55.80390665,37.646202996061895,1955.0,306,144,27.0,0.1875
282c5eee-510c-44f6-b832-44523e993b8e,район Южное Медведково,55.87278795,37.63961755062881,2008.0,346,162,8.0,0.04938271604938271
282e2240-de99-4002-aec9-d1cdaf7181ea,Таганский район,55.74893125,37.662813552987,1980.0,258,106,3.0,0.02830188679245283
282e3947-ebf6-476d-8c54-2279ac4de61b,район Измайлово,55.7945124,37.808925,1953.0,106,47,8.0,0.1702127659574468
28333fd2-5adf-423c-aa8e-40bdc419df17,район Зюзино,55.6633564,37.60848849999999,1974.0,207,109,15.0,0.13761467889908258
28340ec6-c0c8-430a-b92c-f76b6148e25e,район Зюзино,55.659828250000004,37.60393600621367,2001.0,537,257,58.0,0.22568093385214008
28373c45-f544-4a63-ad16-d4ecad212941,городской округ Троицк,55.74739605,37.87208659356884,1971.0,154,95,7.0,0.07368421052631578
283f038d-367c-4957-a207-e8916ae61a4b,Басманный район,55.77899565,37.6855002370876,1972.0,149,84,3.0,0.03571428571428571
284520a1-9a32-43ef-96e3-f0167256ca1b,район Царицыно,55.6196575,37.66303900680212,1971.0,192,97,7.0,0.07216494845360824
2851ad7f-322e-4498-96ef-f3cf77c10fd4,Тверской район,55.78790535,37.59212776901246,1948.0,196,68,7.0,0.10294117647058823
285fd4ac-f804-4eb9-9c2d-1f10fe4bf1ae,район Кунцево,55.738146650000004,37.41851659999999,1975.0,596,290,42.0,0.14482758620689656
2865283f-a1a8-43ff-b308-02b0fe735835,район Перово,55.747919249999995,37.776589399883505,1987.0,170,94,6.0,0.06382978723404255
28655030-34e3-4b70-8fe8-865535e20464,район Котловка,55.68610045,37.5967287,1965.0,149,84,24.0,0.2857142857142857
2867607f-7e24-4ede-ae2e-dc39a01455c8,район Нагатино-Садовники,55.67781855,37.628714821374274,2006.0,375,180,33.0,0.18333333333333332
286bf753-0480-4050-a83b-84d68d9a66d6,район Черёмушки,55.658613450000004,37.5722185,1963.0,116,71,6.0,0.08450704225352113
2870a88f-cdfb-4c7c-899b-6c82df650598,Тверской район,55.773021650000004,37.593676242511265,1928.0,13,11,7.0,0.6363636363636364
2878012a-da85-4bc1-b719-cb0d5cdc5604,район Метрогородок,55.82743135,37.76281193596873,1966.0,239,140,6.0,0.04285714285714286
28791d3b-8bb4-4a36-97cf-19be05886477,район Нагатино-Садовники,55.68095125,37.66011152405828,1964.0,130,72,2.0,0.027777777777777776
287a8c84-0f90-4cf2-8d98-3f3eb57c12ce,Тверской район,55.777521300000004,37.60338615,1909.0,88,40,8.0,0.2
288694be-d5b9-4c53-8192-e549d719c815,район Кунцево,55.742381550000005,37.415815570334516,2005.0,292,180,9.0,0.05
288eed9f-04f7-467a-ba19-90bf83438aed,Южнопортовый район,55.70561135,37.67528148111569,1961.0,142,80,11.0,0.1375
28922749-c90f-4eed-9ba0-b7c5680cb97c,район Преображенское,55.7933305,37.71180656008825,1970.0,313,168,17.0,0.10119047619047619
28938cec-0ddf-41bf-a485-33aa97c88989,район Левобережный,55.86482685,37.470399612033106,1972.0,344,214,59.0,0.2757009345794392
28a5120b-2f0a-4921-bd15-2d8c8be2f054,Ярославский район,55.8513914,37.681032235250775,1972.0,170,97,6.0,0.061855670103092786
28a9ab42-dc59-4bf3-8149-1a5b48749cf2,район Северное Медведково,55.89289315,37.66114629743198,2005.0,859,416,40.0,0.09615384615384616
28b274bf-ab12-4157-a237-0f606a3da6a4,городской округ Троицк,55.6774398,37.91246903382324,1973.0,176,83,2.0,0.024096385542168676
28b6fbbb-3ed6-41a0-adcb-5cfd72900232,Ярославский район,55.85250125,37.68604819200495,1972.0,1399,668,59.5,0.08982035928143713
28befe0d-1788-4a34-91bc-9a321f53148b,район Хамовники,55.74188395,37.595668298625185,1785.0,135,59,6.0,0.1016949152542373
28cabfba-2412-4252-8b51-7332d16011ac,район Замоскворечье,55.73957275,37.62948435064302,1938.0,73,30,9.0,0.3
28cb5cda-a247-4a6b-bb1e-970864b8042b,район Кузьминки,55.704321300000004,37.76987540619456,1971.0,121,76,21.0,0.27631578947368424
28cd4602-7d0d-4ed3-9626-f7d6911421f3,район Хамовники,55.7451813,37.578092822480066,1976.0,432,217,41.0,0.1889400921658986
28d21941-c07e-4c3e-a9e5-16fe2a46706b,район Беговой,55.7808986,37.57761361550048,1924.0,362,180,57.0,0.31666666666666665
28d40afb-69e6-40ec-83bd-3f9ff7ee3d9d,поселение Первомайское,55.4428456,37.3751772,1984.0,97,61,2.0,0.03278688524590164
28dc92fa-e26c-4eaa-91b7-e3693c4772d0,Таганский район,55.727763249999995,37.67787885256152,1965.0,102,71,14.0,0.19718309859154928
28de7aa8-45cf-4f67-87af-5099b4d3917c,район Гольяново,55.82581025,37.82310526321737,1970.0,504,214,5.0,0.02336448598130841
28e52829-f612-4e66-9aef-05b079205a25,район Измайлово,55.8105729,37.8116908,1962.0,140,76,20.0,0.2631578947368421
28eba120-0d9a-46c8-adab-be50e02ea263,район Хамовники,55.733951,37.56459134772575,1953.0,129,50,4.0,0.08
28f2c6a4-5559-45ad-b173-2003cd5b05e8,Красносельский район,55.767917600000004,37.63402696089412,1997.0,63,28,3.0,0.10714285714285714
28fe87e6-ebbb-436a-a1cc-94e2abefe9c4,Пресненский район,55.764023449999996,37.55159592993989,1958.0,61,32,9.0,0.28125
2913a797-07d0-4202-9c52-2396a3776cfb,район Сокол,55.80012825,37.51624606196141,1949.0,222,115,13.0,0.11304347826086956
29191bca-50e8-4a62-b544-c9448895e8d0,район Хамовники,55.7322675,37.58528278365691,1959.0,193,90,1.0,0.011111111111111112
291940aa-7256-4e14-b8bf-a75cc2f385ed,Бабушкинский район,55.8699457,37.67196928744113,1967.0,150,83,9.0,0.10843373493975904
2919f497-e97a-48f3-8200-f4ff15ad51c5,Академический район,55.6821531,37.5772748,1997.0,294,159,43.0,0.27044025157232704
291e6e35-ea75-4c75-940f-b59ab1187abd,район Черёмушки,55.667256050000006,37.56965645058999,1999.0,454,248,69.0,0.2782258064516129
291f33b8-23a2-4566-b099-56d77e9a212f,городской округ Щербинка,55.5161825,37.574981050000005,1961.0,71,36,7.0,0.19444444444444445
2928ea20-0037-46b6-b3b5-ddf74629cfe2,Красносельский район,55.76821115,37.63559805438495,1890.0,105,59,8.0,0.13559322033898305
29298ddd-af48-47f1-a273-9ceaed64f59b,район Куркино,55.890489849999994,37.390202771282674,2001.0,102,44,8.0,0.18181818181818182
2935c39f-c670-468e-b1e6-f1d75f21010d,Пресненский район,55.77240255,37.581026374631946,1963.0,87,70,30.0,0.42857142857142855
2939f818-3ff2-464f-a355-7eed31a950e0,район Сокол,55.81326075,37.49018886637931,1957.0,30,19,6.0,0.3157894736842105
294978e4-54ff-4dc4-bba1-2f79a1a5ccf7,район Северное Бутово,55.57269685,37.56608613614714,1991.0,738,324,23.0,0.07098765432098765
294c19d5-6435-44bb-9136-528be635f458,район Хорошёво-Мнёвники,55.4955298,37.2027071,1966.0,173,84,2.0,0.023809523809523808
2953c250-e0f0-486e-8aed-c302f4a4e802,район Щукино,55.79423305,37.48299777604744,1955.0,173,73,2.0,0.0273972602739726
29663f14-57f4-46ce-beaf-985f56750a5a,район Проспект Вернадского,55.6708961,37.50608109923956,2016.0,351,176,27.0,0.1534090909090909
29698406-6a2f-4b25-9478-a1ce07b0997c,район Коньково,55.63773325,37.52921159940212,1998.0,725,408,129.0,0.3161764705882353
296d84b7-2557-437f-aece-516f7f3e8ce4,район Сокол,55.8030282,37.51495746324495,1967.0,116,80,32.0,0.4
297057f5-089b-4099-a5a9-65d8fd858cd2,район Кунцево,55.7388361,37.4254812,1963.0,74,72,38.0,0.5277777777777778
29747e01-9fbb-4adf-b390-4c3c75e41180,Гагаринский район,55.68454955,37.54810750582707,1963.0,105,72,15.0,0.20833333333333334
298413fc-c645-46ba-abdb-45e772c0d4e3,поселение Сосенское,55.54650825,37.493171823457686,2015.0,100,96,50.0,0.5208333333333334
29879310-700e-486a-ba83-3dd7814716c4,Пресненский район,55.77102385,37.56942251203076,1910.0,50,21,2.0,0.09523809523809523
299540e0-79d2-4572-af60-5cd23f1c1a1c,район Куркино,55.8852315,37.393676150910494,2000.0,140,253,204.0,0.8063241106719368
299ab67a-b8f9-49b0-9e86-e22c1403d669,район Аэропорт,55.8074852,37.52150965,1975.0,80,45,15.0,0.3333333333333333
299fb3d2-2c90-4d39-af8d-4a48bdfe4c40,Хорошёвский район,55.79826,37.526769932533256,2006.0,346,274,133.0,0.4854014598540146
29a23e23-9427-40fd-9989-182fb01bf9ec,Тверской район,55.7854135,37.58778080317919,1970.0,251,136,28.0,0.20588235294117646
29abecc2-7e0c-4e5f-b277-0c4c1024cd6b,район Черёмушки,55.666255449999994,37.55290838188217,1988.0,283,100,4.0,0.04
29ae5a81-c015-44cf-a5d0-e69963b6d0e3,район Гольяново,55.8179964,37.8205418820925,1969.0,144,77,3.0,0.03896103896103896
29aeb9bf-fed7-40c5-8d95-b57b3809d383,район Северное Тушино,55.8522867,37.4383152,2000.0,287,180,67.0,0.37222222222222223
29babff0-4e76-4580-b799-f49bfc1420b8,городской округ Троицк,55.8031153,37.78425050097438,1977.0,345,143,9.0,0.06293706293706294
29bae1bf-6492-469a-99fc-a227d470b037,район Отрадное,55.874022249999996,37.5917211154201,2009.0,335,168,23.0,0.13690476190476192
29bcb646-c7ee-4ba8-9e5a-f111b3dc6ad8,Ломоносовский район,55.6712774,37.54020799935649,1999.0,406,192,39.0,0.203125
29bdfdde-1ff8-4566-af6f-d6cff2c126e7,Гагаринский район,55.6850254,37.5397846,1955.0,1622,687,109.0,0.1586608442503639
29be8442-04dd-45da-a055-5495e91abc36,Гагаринский район,55.69039225,37.55503683731459,1974.0,188,112,15.0,0.13392857142857142
29bef882-5893-418b-a493-ac05574788ca,Мещанский район,55.7763218,37.627943476304125,1901.0,22,16,7.0,0.4375
29c81cab-ad89-4780-ba0a-e0bcf9766c6b,район Богородское,55.810663000000005,37.72531946135064,1964.0,141,69,4.0,0.057971014492753624
29ceadff-cdab-4ef1-8ff3-ff458a869d6d,Гагаринский район,55.5416914,37.2041884,1953.0,122,69,25.0,0.36231884057971014
29d07b33-4445-474c-b90e-c4db7a11e688,Останкинский район,55.811152199999995,37.63178096363106,1956.0,373,165,38.0,0.23030303030303031
29d18cdb-4ae2-4c91-97bf-9b73fbecd240,район Коньково,55.64658285,37.5328323,1969.0,589,251,7.0,0.027888446215139442
29d28fe6-33ae-4501-bb74-e6d5ef470ec4,район Отрадное,55.863099500000004,37.59122167495267,1989.0,254,128,14.0,0.109375
29d3a06a-c755-43a6-a31a-f5f50f93bca6,район Орехово-Борисово Северное,55.6257286,37.722992800137725,1987.0,532,261,5.0,0.019157088122605363
29d734ed-3cc8-4f08-93fc-91971c6d51b1,район Щукино,55.80157435,37.489129401898225,1959.0,111,60,15.0,0.25
29e6c092-89eb-4abf-a77d-0b6a10cc6e2b,Хорошёвский район,55.78200565,37.51261938752569,1955.0,187,72,7.0,0.09722222222222222
29e9a86f-7244-456a-8675-bcf3930de56c,район Отрадное,55.8648022,37.6153856,1994.0,397,192,34.0,0.17708333333333334
29ef0ee2-8296-471d-b408-87555ca1a0d8,Таганский район,55.74506565,37.671735648098256,1983.0,233,127,10.0,0.07874015748031496
29fa8f08-3de4-401e-b795-0d4e2e593300,район Марфино,55.82690395,37.59855025,2010.0,424,232,53.0,0.22844827586206898
2a00844a-39b1-4120-a4bb-6b6d163adb68,район Ростокино,55.83038755,37.66279548532054,1969.0,188,98,18.0,0.1836734693877551
2a04ef02-6d1c-4a16-823c-d502f74d0b3f,городской округ Троицк,55.4702483,37.29607528089434,1985.0,262,135,24.0,0.17777777777777778
2a06ab07-a9e1-4f71-bb2b-dbf633b08d4f,район Дорогомилово,55.746566099999995,37.56465784198642,1962.0,64,44,16.0,0.36363636363636365
2a217ea8-e8f9-4e01-a57e-5bd563f4a88c,Войковский район,55.820977299999996,37.49070599374579,1970.0,298,160,1.0,0.00625
2a25f750-4c9d-442f-8ff2-b7a7a42c37bc,район Филёвский Парк,55.74571245,37.5008991,1964.0,171,80,11.0,0.1375
2a3a7cd4-3377-425f-978d-2a40a48bb274,район Сокол,55.795789,37.50445939777755,1985.0,253,95,5.0,0.05263157894736842
2a59f087-feba-4128-b688-3e225c4e6a01,Савёловский район,55.800005850000005,37.57531989009695,1965.0,287,160,45.0,0.28125
2a656cfc-1dcc-4855-87ad-597e76a8303b,Тверской район,55.7727744,37.5909851,1940.0,350,133,29.0,0.21804511278195488
2a861305-ff57-4368-997f-9c71903043c7,Донской район,55.7145157,37.60573170639878,1961.0,96,48,9.0,0.1875
2a906b72-13a2-4ba0-bc49-5d57c655b02f,Бескудниковский район,55.87678975,37.54569348062766,1967.0,152,84,9.0,0.10714285714285714
2a9a388b-b8d2-432d-a4c0-a36a0b6e9915,Бутырский район,55.8268484,37.57888052671269,1966.0,140,92,23.0,0.25
2a9e4252-a529-462b-a3bd-864a440e91c4,городской округ Щербинка,55.5045765,37.56283293469068,1968.0,113,56,3.0,0.05357142857142857
2aa9d526-47e2-41a6-bb26-ad339af03f82,район Ивановское,55.7687138,37.822607097861365,1981.0,204,127,27.0,0.2125984251968504
2aadc15e-db65-4a79-80bd-b6839f750fc0,район Орехово-Борисово Северное,55.614990750000004,37.703810483079636,1974.0,925,570,151.0,0.2649122807017544
2ab29044-d7a3-4ad7-9d92-cbf690ffd280,район Преображенское,55.8000191,37.723871606879314,1999.0,251,101,15.0,0.1485148514851485
2acab345-369b-4e36-beab-9af6045e1e2c,Таганский район,55.744920449999995,37.68526304796451,1968.0,164,84,2.0,0.023809523809523808
2accc922-2cfc-4fa4-8a5a-aab816d63c02,район Беговой,55.7781801,37.55801005918683,1964.0,63,40,7.0,0.175
2ad34ea7-abe5-465e-811e-419574eefb17,Донской район,55.694281000000004,37.60553551090773,1973.0,916,418,17.0,0.04066985645933014
2ad5e67f-f2cf-41ca-bbfc-460f24abba00,городской округ Троицк,55.48495815,37.304908678529586,2008.0,992,504,61.0,0.12103174603174603
2aeeb07e-b46b-4031-ac0c-fb74eb168d7d,Пресненский район,55.7602659,37.55254886263025,1929.0,247,126,32.0,0.25396825396825395
2af97b7a-6315-4c2d-8fc6-693b09e224a1,поселение Десеновское,55.5047029,37.3317353,1963.0,51,23,4.0,0.17391304347826086
2b00fba9-3b67-49cd-8a9f-98849b7ddd2f,район Северный,55.913559750000005,37.55402011343613,2006.0,496,208,16.0,0.07692307692307693
2b11e649-ad84-4ed1-8667-7bf60a6705b0,район Чертаново Южное,55.5969562,37.58886445090228,1972.0,173,94,2.0,0.02127659574468085
2b1d454c-60f0-42a5-8fd2-25fedf28ed12,Академический район,55.69548835,37.56938797932416,1949.0,79,35,2.0,0.05714285714285714
2b220997-43fe-457b-b64e-570fa45be4b2,район Дорогомилово,55.7372044,37.5328738,1958.0,189,82,1.0,0.012195121951219513
2b2d65da-3ec0-45ca-abee-ac2a93417489,район Черёмушки,55.66270475,37.55683379206954,2007.0,180,179,110.0,0.6145251396648045
2b2facf5-9c7f-430e-8ca2-429c59961d1f,район Нагатино-Садовники,55.669677050000004,37.64749080443318,1981.0,241,127,27.0,0.2125984251968504
2b439b74-f377-409c-b95e-374e215aff95,район Раменки,55.69402815,37.48883113427909,1973.0,321,143,3.0,0.02097902097902098
