vacant_flats_share
0.3148005148005148
0.38165266106442575
0.21818181818181817
0.20258907758907757
0.29057017543859653
0.23635912698412698
0.31055089984888035
0.25
0.4090608465608465
0.28703703703703703
0.26973956180239766
0.22812500000000002
0.3333333333333333
0.32
0.35802469135802467
0.19534883720930232
0.3055555555555556
0.6884753901560624
0.35294117647058826
0.35
0.3963963963963964
0.33641456582633056
0.2916666666666667
1.0
0.26220238095238096
0.25637655763239875
1.0
0.35333333333333333
0.28633540372670807
0.2857142857142857
1.0
0.3387096774193548
0.29867424242424245
0.29041246160596756
0.3472222222222222
0.16666666666666666
1.0
1.0
0.09259259259259259
0.7197100105932204
0.10823529411764707
0.5582655826558266
0.25396825396825395
0.2697386412470211
0.6666666666666666
0.6578947368421053
0.5
1.0
0.4308608058608059
0.6089108910891089
0.6296296296296297
0.3333333333333333
0.4431818181818182
0.2776146788990826
0.336734693877551
0.2056338028169014
0.2660956065211384
0.14539145257518568
0.21666666666666667
0.2137550200803213
0.21602787456445993
0.29333333333333333
0.23802778901929045
0.2808380414312618
0.21354166666666669
0.2555998008959681
0.2677799750970483
0.3898989898989899
0.38789260385005064
0.215
0.375
0.2835249042145594
0.23469387755102042
0.25
0.25925925925925924
0.25268245100647335
0.35471491228070173
0.31503378378378377
0.2638888888888889
0.30182192440765554
0.23706896551724138
0.3871527777777778
0.5775862068965517
1.0
0.3220046082949309
0.3333333333333333
0.2755905511811024
0.1971153846153846
0.26934523809523814
0.25674827369742625
0.24444444444444444
0.32142857142857145
0.2777777777777778
0.29207920792079206
0.3111111111111111
0.28651685393258425
0.34579439252336447
0.2708333333333333
0.34375
0.39540816326530615
0.24259218612818262
0.1702127659574468
0.21761081193040596
0.21508485229415464
0.3870021822149482
0.3
0.23214285714285715
0.21875
0.368547418967587
0.3958333333333333
0.3359375
0.39672760996290407
0.26447456492637217
0.32808541973490424
0.29591836734693877
0.23148148148148148
0.3374105996699065
0.21182266009852216
0.24417344173441735
0.29016129032258065
0.19823232323232323
0.25892857142857145
0.30676328502415456
0.29772727272727273
0.41392649903288203
0.22996515679442509
0.375
0.4305555555555556
0.4146341463414634
0.19387755102040816
0.31296641791044777
0.2791666666666667
0.2824858757062147
0.23197818439184828
0.23222748815165878
0.3912483912483913
0.27321428571428574
0.2161107711138311
0.27586206896551724
0.2976190476190476
0.3586206896551724
0.22427578340220386
